YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021
2019,AL,Alabama,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,62.5,62.5,38.7,95.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",1,CVD,CVD09,AGEADJRATE,RACE,AIAN,44,46,17
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,36.3,36.3,33.8,38.7,Race/Ethnicity,Hispanic,4,CVD,CVD08,CRDRATE,RACE,HIS,49,50,31
2019,AR,Arkansas,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,20.48,20.48,20.0,20.96,Race/Ethnicity,"White, non-Hispanic",5,CVD,CVD06,CRDRATE,RACE,WHT,42,39,51
2019,AL,Alabama,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,55.7,55.7,53.2,58.2,Sex,Female,1,CVD,CVD08,AGEADJRATE,SEX,SEXF,44,46,17
2019,AK,Alaska,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,72.3,72.3,59.8,84.8,Age,Age 45-64,2,CVD,CVD08,CRDRATE,AGE,AGE4564,48,50,34
2019,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,205.5,205.5,182.3,228.8,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",6,CVD,CVD09,CRDRATE,RACE,HAPI,37,38,32
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,287.3,287.3,281.2,293.3,Overall,Overall,5,CVD,CVD09,CRDRATE,OVERALL,OVR,42,39,51
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,229.9,229.9,224.5,235.2,Race/Ethnicity,"White, non-Hispanic",5,CVD,CVD09,AGEADJRATE,RACE,WHT,42,39,51
2019,AL,Alabama,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,37.4,37.4,35.4,39.4,Sex,Female,1,CVD,CVD04,CRDPREV,SEX,SEXF,44,46,17
2019,CA,California,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,27.2,27.2,25.5,29.0,Race/Ethnicity,Hispanic,6,CVD,CVD04,CRDPREV,RACE,HIS,37,38,32
2019,AZ,Arizona,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,36.9,36.9,22.9,53.5,Race/Ethnicity,"Multiracial, non-Hispanic",4,CVD,CVD04,CRDPREV,RACE,MRC,49,50,31
2019,AK,Alaska,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,14.89,14.89,12.44,17.33,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CVD,CVD06,AGEADJRATE,RACE,AIAN,48,50,34
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,21.2,21.2,14.3,30.1,Race/Ethnicity,Hispanic,5,CVD,CVD04,AGEADJPREV,RACE,HIS,42,39,51
2019,CA,California,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,30.1,30.1,28.7,31.7,Sex,Male,6,CVD,CVD03,AGEADJPREV,SEX,SEXM,37,38,32
2019,CA,California,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,27.7,27.7,26.7,28.8,Overall,Overall,6,CVD,CVD03,AGEADJPREV,OVERALL,OVR,37,38,32
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,39.2,39.2,37.7,40.6,Overall,Overall,4,CVD,CVD07,CRDRATE,OVERALL,OVR,49,50,31
2019,AR,Arkansas,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,21.51,21.51,21.01,22.01,Race/Ethnicity,"White, non-Hispanic",5,CVD,CVD06,AGEADJRATE,RACE,WHT,42,39,51
2019,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,100.5,100.5,98.5,102.5,Age,Age 45-64,6,CVD,CVD09,CRDRATE,AGE,AGE4564,37,38,32
2019,CA,California,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,13.4,13.4,8.1,21.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",6,CVD,CVD04,AGEADJPREV,RACE,AIAN,37,38,32
2019,AZ,Arizona,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,46.7,46.7,40.7,52.8,Race/Ethnicity,Hispanic,4,CVD,CVD01,AGEADJPREV,RACE,HIS,49,50,31
2019,AL,Alabama,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,56.41,56.41,54.69,58.12,Race/Ethnicity,"Black, non-Hispanic",1,CVD,CVD06,CRDRATE,RACE,BLK,44,46,17
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,58.8,58.8,55.6,62.0,Race/Ethnicity,"White, non-Hispanic",5,CVD,CVD07,CRDRATE,RACE,WHT,42,39,51
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,92.7,92.7,90.8,94.2,Age,Age >=65,5,CVD,CVD02,CRDPREV,AGE,AGE65P,42,39,51
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,68.1,68.1,64.2,72.0,Age,Age 45-64,4,CVD,CVD08,CRDRATE,AGE,AGE4564,49,50,31
2019,AL,Alabama,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,86.0,86.0,80.9,91.1,Age,Age 45-64,1,CVD,CVD08,CRDRATE,AGE,AGE4564,44,46,17
2019,CA,California,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,54.4,54.4,47.9,60.8,Race/Ethnicity,"Asian, non-Hispanic",6,CVD,CVD02,AGEADJPREV,RACE,ASN,37,38,32
2019,CA,California,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,76.2,76.2,73.2,78.9,Sex,Female,6,CVD,CVD02,CRDPREV,SEX,SEXF,37,38,32
2019,CA,California,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,46.9,46.9,43.9,49.8,Race/Ethnicity,Hispanic,6,CVD,CVD01,AGEADJPREV,RACE,HIS,37,38,32
2019,AL,Alabama,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,39.1,39.1,28.0,51.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",1,CVD,CVD01,CRDPREV,RACE,AIAN,44,46,17
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,81.1,81.1,76.9,84.7,Sex,Female,5,CVD,CVD02,CRDPREV,SEX,SEXF,42,39,51
2019,AZ,Arizona,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,22.0,22.0,17.1,27.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,CVD,CVD03,AGEADJPREV,RACE,AIAN,49,50,31
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,251.6,251.6,236.0,267.2,Race/Ethnicity,"Black, non-Hispanic",5,CVD,CVD09,AGEADJRATE,RACE,BLK,42,39,51
2019,AR,Arkansas,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,23.04,23.04,22.33,23.76,Sex,Male,5,CVD,CVD06,CRDRATE,SEX,SEXM,42,39,51
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,171.3,171.3,166.6,176.0,Overall,Overall,5,CVD,CVD08,CRDRATE,OVERALL,OVR,42,39,51
2019,AL,Alabama,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,41.5,41.5,28.3,56.1,Race/Ethnicity,"Multiracial, non-Hispanic",1,CVD,CVD04,AGEADJPREV,RACE,MRC,44,46,17
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,49.4,49.4,33.6,65.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,CVD,CVD04,AGEADJPREV,RACE,AIAN,42,39,51
2019,CA,California,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,21.1,21.1,18.0,24.7,Race/Ethnicity,"Asian, non-Hispanic",6,CVD,CVD01,CRDPREV,RACE,ASN,37,38,32
2019,AK,Alaska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,31.7,31.7,25.8,37.6,Sex,Female,2,CVD,CVD07,CRDRATE,SEX,SEXF,48,50,34
2019,AK,Alaska,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,65.4,65.4,58.4,71.8,Age,Age 45-64,2,CVD,CVD02,CRDPREV,AGE,AGE4564,48,50,34
2019,AZ,Arizona,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,49.7,49.7,43.1,56.4,Race/Ethnicity,Hispanic,4,CVD,CVD02,AGEADJPREV,RACE,HIS,49,50,31
2019,AL,Alabama,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,18.5,18.5,16.3,21.0,Age,Age 18-44,1,CVD,CVD04,CRDPREV,AGE,AGE1844,44,46,17
2019,AK,Alaska,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,25.8,25.8,19.8,32.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CVD,CVD03,AGEADJPREV,RACE,AIAN,48,50,34
2019,AZ,Arizona,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,18.86,18.86,18.38,19.33,Sex,Female,4,CVD,CVD06,AGEADJRATE,SEX,SEXF,49,50,31
2019,AK,Alaska,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,80.7,80.7,53.6,116.6,Race/Ethnicity,"Asian, non-Hispanic",2,CVD,CVD09,AGEADJRATE,RACE,ASN,48,50,34
2019,CA,California,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,88.9,88.9,86.5,90.8,Age,Age >=65,6,CVD,CVD02,CRDPREV,AGE,AGE65P,37,38,32
2019,AK,Alaska,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,29.7,29.7,26.0,33.6,Sex,Male,2,CVD,CVD03,CRDPREV,SEX,SEXM,48,50,34
2019,AL,Alabama,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,34.8,34.8,23.8,47.7,Race/Ethnicity,"Multiracial, non-Hispanic",1,CVD,CVD01,CRDPREV,RACE,MRC,44,46,17
2019,AL,Alabama,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,20.8,20.8,18.7,23.0,Age,Age 18-44,1,CVD,CVD01,CRDPREV,AGE,AGE1844,44,46,17
2019,AK,Alaska,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,45.7,45.7,41.3,50.1,Sex,Female,2,CVD,CVD01,AGEADJPREV,SEX,SEXF,48,50,34
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,22.4,22.4,16.8,29.3,Race/Ethnicity,Hispanic,5,CVD,CVD08,CRDRATE,RACE,HIS,42,39,51
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,37.1,37.1,34.4,40.0,Sex,Male,5,CVD,CVD04,CRDPREV,SEX,SEXM,42,39,51
2019,AZ,Arizona,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,31.2,31.2,24.5,38.7,Age,Age 18-44,4,CVD,CVD02,CRDPREV,AGE,AGE1844,49,50,31
2019,AL,Alabama,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,85.6,85.6,82.3,88.3,Race/Ethnicity,"Black, non-Hispanic",1,CVD,CVD02,CRDPREV,RACE,BLK,44,46,17
2019,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,34.9,34.9,33.7,36.1,Race/Ethnicity,Hispanic,6,CVD,CVD07,AGEADJRATE,RACE,HIS,37,38,32
2019,CA,California,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,23.96,23.96,23.71,24.22,Sex,Male,6,CVD,CVD06,CRDRATE,SEX,SEXM,37,38,32
2019,AK,Alaska,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,25.4,25.4,23.3,27.6,Overall,Overall,2,CVD,CVD04,AGEADJPREV,OVERALL,OVR,48,50,34
2019,AZ,Arizona,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.1,33.1,31.4,34.8,Overall,Overall,4,CVD,CVD04,CRDPREV,OVERALL,OVR,49,50,31
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,65.4,65.4,55.4,75.4,Race/Ethnicity,"Asian, non-Hispanic",4,CVD,CVD09,CRDRATE,RACE,ASN,49,50,31
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,253.9,253.9,246.0,261.9,Sex,Female,5,CVD,CVD09,CRDRATE,SEX,SEXF,42,39,51
2019,AL,Alabama,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,43.8,43.8,41.4,46.3,Age,Age 45-64,1,CVD,CVD03,CRDPREV,AGE,AGE4564,44,46,17
2019,AL,Alabama,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,37.4,37.4,34.0,40.7,Age,Age 45-64,1,CVD,CVD07,CRDRATE,AGE,AGE4564,44,46,17
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,56.4,56.4,54.4,58.5,Sex,Female,4,CVD,CVD08,AGEADJRATE,SEX,SEXF,49,50,31
2019,CA,California,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,80.0,80.0,79.1,80.8,Overall,Overall,6,CVD,CVD08,AGEADJRATE,OVERALL,OVR,37,38,32
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,60.6,60.6,55.4,65.6,Sex,Male,5,CVD,CVD02,AGEADJPREV,SEX,SEXM,42,39,51
2019,AZ,Arizona,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,69.6,69.6,58.1,79.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,CVD,CVD02,CRDPREV,RACE,AIAN,49,50,31
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,79.1,79.1,76.4,81.6,Overall,Overall,5,CVD,CVD02,CRDPREV,OVERALL,OVR,42,39,51
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,108.0,108.0,102.1,113.8,Race/Ethnicity,Hispanic,4,CVD,CVD09,AGEADJRATE,RACE,HIS,49,50,31
2019,CA,California,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,43.8,43.8,42.2,45.3,Overall,Overall,6,CVD,CVD01,AGEADJPREV,OVERALL,OVR,37,38,32
2019,CA,California,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,15.8,15.8,14.4,17.3,Age,Age 18-44,6,CVD,CVD04,CRDPREV,AGE,AGE1844,37,38,32
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,176.9,176.9,171.2,182.5,Sex,Female,5,CVD,CVD09,AGEADJRATE,SEX,SEXF,42,39,51
2019,AK,Alaska,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,8.99,8.99,5.67,12.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",2,CVD,CVD06,CRDRATE,RACE,API,48,50,34
2019,AL,Alabama,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,44.3,44.3,42.0,46.6,Sex,Male,1,CVD,CVD01,CRDPREV,SEX,SEXM,44,46,17
2019,CA,California,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,31.01,31.01,30.12,31.89,Race/Ethnicity,Hispanic,6,CVD,CVD06,AGEADJRATE,RACE,HIS,37,38,32
2019,CA,California,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,25.9,25.9,21.5,30.8,Race/Ethnicity,"Black, non-Hispanic",6,CVD,CVD03,CRDPREV,RACE,BLK,37,38,32
2019,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,38.2,38.2,29.3,49.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",6,CVD,CVD07,CRDRATE,RACE,AIAN,37,38,32
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,133.8,133.8,130.1,137.5,Overall,Overall,5,CVD,CVD08,AGEADJRATE,OVERALL,OVR,42,39,51
2019,AZ,Arizona,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,30.57,30.57,27.41,33.74,Race/Ethnicity,Hispanic,4,CVD,CVD06,AGEADJRATE,RACE,HIS,49,50,31
2019,AR,Arkansas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,181.5,181.5,175.0,188.0,Sex,Male,5,CVD,CVD08,AGEADJRATE,SEX,SEXM,42,39,51
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,42.5,42.5,34.4,50.6,Race/Ethnicity,"Asian, non-Hispanic",4,CVD,CVD08,CRDRATE,RACE,ASN,49,50,31
2019,CA,California,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,71.8,71.8,69.0,74.5,Race/Ethnicity,"White, non-Hispanic",6,CVD,CVD02,CRDPREV,RACE,WHT,37,38,32
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,49.8,49.8,34.0,65.7,Race/Ethnicity,"Multiracial, non-Hispanic",5,CVD,CVD02,AGEADJPREV,RACE,MRC,42,39,51
2019,CA,California,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,66.2,66.2,64.8,67.5,Race/Ethnicity,"White, non-Hispanic",6,CVD,CVD07,CRDRATE,RACE,WHT,37,38,32
2019,AZ,Arizona,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,33.4,33.4,26.4,41.7,Race/Ethnicity,"Black, non-Hispanic",4,CVD,CVD07,AGEADJRATE,RACE,BLK,49,50,31
2019,AL,Alabama,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,53.7,53.7,51.3,56.0,Age,Age 45-64,1,CVD,CVD01,CRDPREV,AGE,AGE4564,44,46,17
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,46.6,46.6,43.5,49.7,Age,Age 45-64,5,CVD,CVD04,CRDPREV,AGE,AGE4564,42,39,51
2019,AR,Arkansas,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,37.3,37.3,34.8,39.8,Sex,Female,5,CVD,CVD03,CRDPREV,SEX,SEXF,42,39,51
2019,CA,California,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,157.9,157.9,156.7,159.1,Overall,Overall,6,CVD,CVD09,CRDRATE,OVERALL,OVR,37,38,32
2019,AZ,Arizona,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,14.53,14.53,11.7,17.35,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",4,CVD,CVD06,CRDRATE,RACE,API,49,50,31
2019,AK,Alaska,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,40.8,40.8,29.6,54.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CVD,CVD07,CRDRATE,RACE,AIAN,48,50,34
