YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2019,2019,WY,Wyoming,BRFSS,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,,%,Crude Prevalence,37.9,37.9,,,35,41,Sex,Female,,,,,POINT (-108.10983035299967 43.23554134300048),56,NPAW,NPW02,,CRDPREV,SEX,SEXF,,,,
2019,2019,WY,Wyoming,YRBSS,Sleep,Short sleep duration among high school students,,%,Crude Prevalence,,,*,No data available,,,Grade,Grade 12,,,,,POINT (-108.10983035299967 43.23554134300048),56,SLEP,SLP02,,CRDPREV,GRADE,GRD12,,,,
2019,2019,WY,Wyoming,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,10.2,10.2,,,8.4,12.3,Age,Age >=65,,,,,POINT (-108.10983035299967 43.23554134300048),56,TOB,TOB04,,CRDPREV,AGE,AGE65P,,,,
2020,2020,AL,Alabama,NVSS,Asthma,"Asthma mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,0.8,0.8,,,0.5,1.2,Age,Age 0-44,,,,,POINT (-86.63186076199969 32.84057112200048),1,AST,AST01,,CRDRATE,AGE,AGE0_44,,,,
2020,2020,AL,Alabama,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,85.7,85.7,,,80.5,90.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,CVD,CVD08,,AGEADJRATE,RACE,BLK,,,,
2020,2020,AL,Alabama,BRFSS,Health Status,2 or more chronic conditions among adults,,%,Crude Prevalence,24.2,24.2,,,22.4,26.1,Sex,Female,,,,,POINT (-86.63186076199969 32.84057112200048),1,HEA,HEA05,,CRDPREV,SEX,SEXF,,,,
2020,2020,AL,Alabama,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,16.1,16.1,,,14.2,18.2,Sex,Male,,,,,POINT (-86.63186076199969 32.84057112200048),1,MEN,MEN02,,CRDPREV,SEX,SEXM,,,,
2020,2020,AL,Alabama,BRFSS,Mental Health,Frequent mental distress among adults,,%,Age-adjusted Prevalence,21,21,,,19,23.1,Sex,Female,,,,,POINT (-86.63186076199969 32.84057112200048),1,MEN,MEN05,,AGEADJPREV,SEX,SEXF,,,,
2020,2020,AL,Alabama,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,,%,Crude Prevalence,24.3,24.3,,,18.6,31.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,ORH,ORH03,,CRDPREV,RACE,BLK,,,,
2020,2020,AL,Alabama,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,,%,Crude Prevalence,62.9,62.9,,,60.6,65.1,Sex,Female,,,,,POINT (-86.63186076199969 32.84057112200048),1,ORH,ORH06,,CRDPREV,SEX,SEXF,,,,
2020,2021,AL,Alabama,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,,%,Crude Prevalence,46.4,46.4,,,42.7,50.1,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),1,SLEP,SLP01,,CRDPREV,OVERALL,OVR,,,,
2020,2020,AL,Alabama,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,20.5,20.5,,,18.3,22.9,Sex,Male,,,,,POINT (-86.63186076199969 32.84057112200048),1,TOB,TOB04,,CRDPREV,SEX,SEXM,,,,
2020,2020,AK,Alaska,BRFSS,Asthma,Current asthma among adults,,%,Crude Prevalence,16.2,16.2,,,9.2,27,Race/Ethnicity,Hispanic,,,,,POINT (-147.72205903599973 64.84507995700051),2,AST,AST02,,CRDPREV,RACE,HIS,,,,
2020,2020,AK,Alaska,BRFSS,Health Status,Fair or poor self-rated health status among adults,,%,Crude Prevalence,13.5,13.5,,,10.5,17.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,HEA,HEA01,,CRDPREV,RACE,AIAN,,,,
2020,2020,AK,Alaska,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,,%,Age-adjusted Prevalence,67.6,67.6,,,63.7,71.3,Sex,Female,,,,,POINT (-147.72205903599973 64.84507995700051),2,ORH,ORH01,,AGEADJPREV,SEX,SEXF,,,,
2020,2020,AZ,Arizona,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,1960,1960,,,,,Age,Age 45-64,,,,,POINT (-111.76381127699972 34.865970280000454),4,DIA,DIA03,,NMBR,AGE,AGE4564,,,,
2020,2020,AZ,Arizona,BRFSS,Immunization,Influenza vaccination among adults,,%,Crude Prevalence,41.3,41.3,,,38.9,43.7,Age,Age 45-64,,,,,POINT (-111.76381127699972 34.865970280000454),4,IMM,IMM01,,CRDPREV,AGE,AGE4564,,,,
2020,2020,AZ,Arizona,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,,%,Crude Prevalence,35.4,35.4,,,18.2,57.4,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),4,ORH,ORH03,,CRDPREV,RACE,BLK,,,,
2020,2020,AR,Arkansas,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,218,218,,,,,Sex,Female,,,,,POINT (-92.27449074299966 34.74865012400045),5,ALC,ALC09,,NMBR,SEX,SEXF,,,,
2020,2020,AR,Arkansas,BRFSS,Cancer,Mammography use among women aged 50-74 years,,%,Crude Prevalence,74.2,74.2,,,71.2,77.1,Overall,Overall,,,,,POINT (-92.27449074299966 34.74865012400045),5,CAN,CAN09,,CRDPREV,OVERALL,OVR,,,,
2020,2020,AR,Arkansas,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,Number,Number,744,744,,,,,Sex,Male,,,,,POINT (-92.27449074299966 34.74865012400045),5,CVD,CVD07,,NMBR,SEX,SEXM,,,,
2020,2020,AR,Arkansas,BRFSS,Health Status,2 or more chronic conditions among adults,,%,Age-adjusted Prevalence,17.7,17.7,,,16.1,19.5,Sex,Male,,,,,POINT (-92.27449074299966 34.74865012400045),5,HEA,HEA05,,AGEADJPREV,SEX,SEXM,,,,
2020,2020,AR,Arkansas,BRFSS,Mental Health,Average mentally unhealthy days among adults,,Number,Crude Mean,2.7,2.7,,,1.9,3.8,Age,Age 45-64,,,,,POINT (-92.27449074299966 34.74865012400045),5,MEN,MEN04,,CRDMEAN,AGE,AGE4564,,,,
2020,2020,AR,Arkansas,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,,%,Age-adjusted Prevalence,20.7,20.7,,,17.3,24.6,Sex,Male,,,,,POINT (-92.27449074299966 34.74865012400045),5,ORH,ORH03,,AGEADJPREV,SEX,SEXM,,,,
2020,2021,AR,Arkansas,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,,%,Crude Prevalence,46.4,46.4,,,40.2,52.7,Age,Age 4 m - 5 y,,,,,POINT (-92.27449074299966 34.74865012400045),5,SLEP,SLP01,,CRDPREV,AGE,AGE4M5Y,,,,
2020,2020,CA,California,BRFSS,Immunization,Influenza vaccination among adults,,%,Age-adjusted Prevalence,38.3,38.3,,,34.9,41.7,Race/Ethnicity,Hispanic,,,,,POINT (-120.99999953799971 37.63864012300047),6,IMM,IMM01,,AGEADJPREV,RACE,HIS,,,,
2020,2020,CA,California,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,14.1,14.1,,,12.8,15.5,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),6,MEN,MEN02,,CRDPREV,OVERALL,OVR,,,,
2020,2020,CO,Colorado,NVSS,Diabetes,"Diabetic ketoacidosis mortality among all people, underlying or contributing cause",,Number,Number,35,35,,,,,Age,Age 0-44,,,,,POINT (-106.13361092099967 38.843840757000464),8,DIA,DIA04,,NMBR,AGE,AGE0_44,,,,
2020,2020,CO,Colorado,BRFSS,Health Status,Frequent physical distress among adults,,%,Crude Prevalence,10.1,10.1,,,9.2,11.1,Sex,Female,,,,,POINT (-106.13361092099967 38.843840757000464),8,HEA,HEA03,,CRDPREV,SEX,SEXF,,,,
2020,2020,CO,Colorado,BRFSS,Health Status,2 or more chronic conditions among adults,,%,Crude Prevalence,35,35,,,33,37.1,Age,Age >=65,,,,,POINT (-106.13361092099967 38.843840757000464),8,HEA,HEA05,,CRDPREV,AGE,AGE65P,,,,
2020,2020,CO,Colorado,NVSS,Health Status,Life expectancy at birth,,Years,Number,80.9,80.9,,,80.7,81.1,Sex,Female,,,,,POINT (-106.13361092099967 38.843840757000464),8,HEA,HEA06,,NMBR,SEX,SEXF,,,,
2020,2020,CO,Colorado,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Age-adjusted Prevalence,13.5,13.5,,,12.4,14.7,Sex,Male,,,,,POINT (-106.13361092099967 38.843840757000464),8,TOB,TOB04,,AGEADJPREV,SEX,SEXM,,,,
2020,2020,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,Number,Number,2076,2076,,,,,Sex,Male,,,,,POINT (-72.64984095199964 41.56266102000046),9,CVD,CVD08,,NMBR,SEX,SEXM,,,,
2020,2020,DE,Delaware,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,,%,Age-adjusted Prevalence,4.8,4.8,,,4,5.8,Sex,Female,,,,,POINT (-75.57774116799965 39.008830667000495),10,COPD,COPD01,,AGEADJPREV,SEX,SEXF,,,,
2020,2020,DE,Delaware,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,Number,Number,653,653,,,,,Age,Age >=65,,,,,POINT (-75.57774116799965 39.008830667000495),10,CVD,CVD07,,NMBR,AGE,AGE65P,,,,
2020,2020,DE,Delaware,BRFSS,Diabetes,Diabetes among adults,,%,Crude Prevalence,14.3,14.3,,,12,16.9,Age,Age 45-64,,,,,POINT (-75.57774116799965 39.008830667000495),10,DIA,DIA01,,CRDPREV,AGE,AGE4564,,,,
2020,2020,DE,Delaware,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,38.5,38.5,,,34.8,42.3,Age,Age >=65,,,,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS01,,CRDPREV,AGE,AGE65P,,,,
2020,2020,DE,Delaware,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,24.7,24.7,,,21.9,27.7,Sex,Male,,,,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS01,,CRDPREV,SEX,SEXM,,,,
2020,2020,DE,Delaware,BRFSS,Mental Health,Frequent mental distress among adults,,%,Crude Prevalence,12.6,12.6,,,10.9,14.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-75.57774116799965 39.008830667000495),10,MEN,MEN05,,CRDPREV,RACE,WHT,,,,
2020,2020,DC,District of Columbia,BRFSS,Alcohol,Binge drinking prevalence among adults,,%,Crude Prevalence,24.8,24.8,,,21.9,28,Sex,Male,,,,,POINT (-77.036871 38.907192),11,ALC,ALC06,,CRDPREV,SEX,SEXM,,,,
2020,2020,FL,Florida,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Age-adjusted Prevalence,18.6,18.6,,,16.2,21.3,Sex,Male,,,,,POINT (-81.92896053899966 28.932040377000476),12,TOB,TOB04,,AGEADJPREV,SEX,SEXM,,,,
2020,2020,GA,Georgia,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,765,765,,,,,Age,Age 45-64,,,,,POINT (-83.62758034599966 32.83968109300048),13,ALC,ALC09,,NMBR,AGE,AGE4564,,,,
2020,2020,GA,Georgia,BRFSS,Health Status,2 or more chronic conditions among adults,,%,Crude Prevalence,4.3,4.3,,,3.4,5.5,Age,Age 18-44,,,,,POINT (-83.62758034599966 32.83968109300048),13,HEA,HEA05,,CRDPREV,AGE,AGE1844,,,,
2020,2020,GU,Guam,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,7.9,7.9,,,5.8,10.8,Age,Age 18-44,,,,,POINT (144.793731 13.444304),66,MEN,MEN02,,CRDPREV,AGE,AGE1844,,,,
2020,2020,GU,Guam,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,,%,Crude Prevalence,56.1,56.1,,,52.2,60,Overall,Overall,,,,,POINT (144.793731 13.444304),66,ORH,ORH01,,CRDPREV,OVERALL,OVR,,,,
2020,2020,GU,Guam,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,,%,Crude Prevalence,53.3,53.3,,,47.8,58.7,Sex,Male,,,,,POINT (144.793731 13.444304),66,ORH,ORH06,,CRDPREV,SEX,SEXM,,,,
2020,2020,GU,Guam,BRFSS,Sleep,Short sleep duration among adults,,%,Crude Prevalence,48,48,,,41.9,54.2,Age,Age 45-64,,,,,POINT (144.793731 13.444304),66,SLEP,SLP03,,CRDPREV,AGE,AGE4564,,,,
2020,2020,HI,Hawaii,BRFSS,Cancer,Cervical cancer screening among women aged 21-65 years,,%,Crude Prevalence,80.6,80.6,,,78.2,82.8,Overall,Overall,,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN10,,CRDPREV,OVERALL,OVR,,,,
2020,2020,HI,Hawaii,BRFSS,Diabetes,Diabetes among adults,,%,Crude Prevalence,12.2,12.2,,,10.5,14,Age,Age 45-64,,,,,POINT (-157.85774940299973 21.304850435000446),15,DIA,DIA01,,CRDPREV,AGE,AGE4564,,,,
2020,2020,HI,Hawaii,BRFSS,Mental Health,Frequent mental distress among adults,,%,Crude Prevalence,10.4,10.4,,,9,12,Age,Age 45-64,,,,,POINT (-157.85774940299973 21.304850435000446),15,MEN,MEN05,,CRDPREV,AGE,AGE4564,,,,
2020,2020,HI,Hawaii,BRFSS,Mental Health,Frequent mental distress among adults,,%,Crude Prevalence,7.7,7.7,,,6.5,9.2,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),15,MEN,MEN05,,CRDPREV,RACE,ASN,,,,
2020,2020,HI,Hawaii,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,,%,Crude Prevalence,16.6,16.6,,,14.9,18.4,Sex,Male,,,,,POINT (-157.85774940299973 21.304850435000446),15,NPAW,NPW06,,CRDPREV,SEX,SEXM,,,,
2020,2020,HI,Hawaii,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,12.1,12.1,,,10.7,13.7,Sex,Male,,,,,POINT (-157.85774940299973 21.304850435000446),15,TOB,TOB04,,CRDPREV,SEX,SEXM,,,,
2020,2020,ID,Idaho,BRFSS,Cancer,Mammography use among women aged 50-74 years,,%,Crude Prevalence,71.6,71.6,,,68,75,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),16,CAN,CAN09,,CRDPREV,OVERALL,OVR,,,,
2020,2020,IL,Illinois,NVSS,Asthma,"Asthma mortality among all people, underlying cause",,Number,Number,67,67,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),17,AST,AST01,,NMBR,RACE,WHT,,,,
2020,2020,IL,Illinois,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,6140,6140,,,,,Sex,Female,,,,,POINT (-88.99771017799969 40.48501028300046),17,DIA,DIA03,,NMBR,SEX,SEXF,,,,
2020,2020,IL,Illinois,BRFSS,Health Status,Frequent physical distress among adults,,%,Age-adjusted Prevalence,14.8,14.8,,,9.4,22.5,Race/Ethnicity,Hispanic,,,,,POINT (-88.99771017799969 40.48501028300046),17,HEA,HEA03,,AGEADJPREV,RACE,HIS,,,,
2020,2020,IL,Illinois,BRFSS,Oral Health,Six or more teeth lost among adults aged 65 years and older,,%,Crude Prevalence,27.3,27.3,,,22.1,33.1,Sex,Male,,,,,POINT (-88.99771017799969 40.48501028300046),17,ORH,ORH02,,CRDPREV,SEX,SEXM,,,,
2020,2020,IN,Indiana,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,,Number,Crude 75th percentile,5.7,5.7,,,4.8,7.3,Sex,Male,,,,,POINT (-86.14996019399968 39.766910452000445),18,ALC,ALC04,,CRD75TH,SEX,SEXM,,,,
2020,2020,IN,Indiana,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,,%,Crude Prevalence,91,91,,,89.7,92.1,Age,Age >=65,,,,,POINT (-86.14996019399968 39.766910452000445),18,SDOH,SDH12,,CRDPREV,AGE,AGE65P,,,,
2020,2020,IA,Iowa,BRFSS,Asthma,Current asthma among adults,,%,Crude Prevalence,9.8,9.8,,,9.1,10.5,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),19,AST,AST02,,CRDPREV,OVERALL,OVR,,,,
2020,2020,IA,Iowa,NVSS,Diabetes,"Diabetic ketoacidosis mortality among all people, underlying or contributing cause",,Number,Number,60,60,,,,,Sex,Male,,,,,POINT (-93.81649055599968 42.46940091300047),19,DIA,DIA04,,NMBR,SEX,SEXM,,,,
2020,2020,KS,Kansas,NVSS,Diabetes,"Diabetic ketoacidosis mortality among all people, underlying or contributing cause",,Number,Number,55,55,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-98.20078122699965 38.34774030000045),20,DIA,DIA04,,NMBR,RACE,WHT,,,,
2020,2020,KS,Kansas,BRFSS,Health Status,Frequent physical distress among adults,,%,Age-adjusted Prevalence,7.9,7.9,,,7,8.9,Sex,Male,,,,,POINT (-98.20078122699965 38.34774030000045),20,HEA,HEA03,,AGEADJPREV,SEX,SEXM,,,,
2020,2020,KS,Kansas,BRFSS,Health Status,Recent activity limitation among adults,,Number,Crude Mean,1.9,1.9,,,1.7,2.1,Sex,Male,,,,,POINT (-98.20078122699965 38.34774030000045),20,HEA,HEA04,,CRDMEAN,SEX,SEXM,,,,
2020,2020,KS,Kansas,BRFSS,Tobacco,Quit attempts in the past year among adult current smokers,,%,Crude Prevalence,53.7,53.7,,,49.1,58.2,Sex,Male,,,,,POINT (-98.20078122699965 38.34774030000045),20,TOB,TOB06,,CRDPREV,SEX,SEXM,,,,
2020,2020,KY,Kentucky,BRFSS,Alcohol,Binge drinking prevalence among adults,,%,Crude Prevalence,4,4,,,2.7,5.8,Age,Age >=65,,,,,POINT (-84.77497104799966 37.645970271000465),21,ALC,ALC06,,CRDPREV,AGE,AGE65P,,,,
2020,2020,KY,Kentucky,BRFSS,Diabetes,Diabetes among adults,,%,Crude Prevalence,14.4,14.4,,,12.7,16.4,Sex,Male,,,,,POINT (-84.77497104799966 37.645970271000465),21,DIA,DIA01,,CRDPREV,SEX,SEXM,,,,
2020,2020,KY,Kentucky,BRFSS,Mental Health,Depression among adults,,%,Age-adjusted Prevalence,30.7,30.7,,,28.1,33.5,Sex,Female,,,,,POINT (-84.77497104799966 37.645970271000465),21,MEN,MEN02,,AGEADJPREV,SEX,SEXF,,,,
2020,2020,LA,Louisiana,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,,%,Age-adjusted Prevalence,57.8,57.8,,,54.9,60.6,Sex,Female,,,,,POINT (-92.44568007099969 31.31266064400046),22,ORH,ORH01,,AGEADJPREV,SEX,SEXF,,,,
2020,2021,LA,Louisiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,,%,Crude Prevalence,46.9,46.9,,,42.1,51.8,Sex,Male,,,,,POINT (-92.44568007099969 31.31266064400046),22,SLEP,SLP01,,CRDPREV,SEX,SEXM,,,,
2020,2020,ME,Maine,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,2528,2528,,,,,Age,Age >=65,,,,,POINT (-68.98503133599962 45.254228894000505),23,CVD,CVD09,,NMBR,AGE,AGE65P,,,,
2020,2020,ME,Maine,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,,%,Age-adjusted Prevalence,70.3,70.3,,,67.1,73.4,Sex,Male,,,,,POINT (-68.98503133599962 45.254228894000505),23,IMM,IMM04,,AGEADJPREV,SEX,SEXM,,,,
2020,2020,ME,Maine,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,,%,Crude Prevalence,62.6,62.6,,,59.8,65.2,Sex,Male,,,,,POINT (-68.98503133599962 45.254228894000505),23,ORH,ORH01,,CRDPREV,SEX,SEXM,,,,
2020,2020,ME,Maine,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,,%,Crude Prevalence,69.1,69.1,,,66.3,71.8,Age,Age 18-44,,,,,POINT (-68.98503133599962 45.254228894000505),23,SDOH,SDH12,,CRDPREV,AGE,AGE1844,,,,
2020,2020,MD,Maryland,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,,Number,Crude 75th percentile,7.9,7.9,,,7.3,9,Age,Age 18-44,,,,,POINT (-76.60926011099963 39.29058096400047),24,ALC,ALC05,,CRD75TH,AGE,AGE1844,,,,
2020,2020,MD,Maryland,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,480,480,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,ALC,ALC09,,NMBR,RACE,WHT,,,,
2020,2020,MD,Maryland,PRAMS,Diabetes,Gestational diabetes among women with a recent live birth,,%,Crude Prevalence,20,20,,,12,31.5,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,DIA,DIA02,,CRDPREV,RACE,ASN,,,,
2020,2020,MD,Maryland,NVSS,Health Status,Life expectancy at birth,,Years,Number,73.8,73.8,,,73.6,74,Sex,Male,,,,,POINT (-76.60926011099963 39.29058096400047),24,HEA,HEA06,,NMBR,SEX,SEXM,,,,
2020,2020,MD,Maryland,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,,%,Crude Prevalence,46.2,46.2,,,40.4,52,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,IMM,IMM02,,CRDPREV,RACE,BLK,,,,
2020,2020,MD,Maryland,BRFSS,Mental Health,Frequent mental distress among adults,,%,Age-adjusted Prevalence,10.9,10.9,,,7.5,15.5,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,MEN,MEN05,,AGEADJPREV,RACE,ASN,,,,
2020,2020,MD,Maryland,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,,%,Crude Prevalence,67.2,67.2,,,65.4,68.9,Sex,Female,,,,,POINT (-76.60926011099963 39.29058096400047),24,ORH,ORH01,,CRDPREV,SEX,SEXF,,,,
2020,2020,MA,Massachusetts,BRFSS,Alcohol,Binge drinking prevalence among adults,,%,Crude Prevalence,20.3,20.3,,,18.4,22.3,Sex,Male,,,,,POINT (-72.08269067499964 42.27687047000046),25,ALC,ALC06,,CRDPREV,SEX,SEXM,,,,
2020,2020,MA,Massachusetts,NVSS,Asthma,"Asthma mortality among all people, underlying cause",,Number,Number,30,30,,,,,Age,Age 45-64,,,,,POINT (-72.08269067499964 42.27687047000046),25,AST,AST01,,NMBR,AGE,AGE4564,,,,
2020,2020,MA,Massachusetts,NVSS,Asthma,"Asthma mortality among all people, underlying cause",,Number,Number,33,33,,,,,Sex,Male,,,,,POINT (-72.08269067499964 42.27687047000046),25,AST,AST01,,NMBR,SEX,SEXM,,,,
2020,2020,MA,Massachusetts,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,,%,Crude Prevalence,4.3,4.3,,,3.4,5.3,Age,Age 45-64,,,,,POINT (-72.08269067499964 42.27687047000046),25,COPD,COPD01,,CRDPREV,AGE,AGE4564,,,,
2020,2020,MA,Massachusetts,NVSS,Diabetes,"Diabetic ketoacidosis mortality among all people, underlying or contributing cause",,Number,Number,46,46,,,,,Age,Age 45-64,,,,,POINT (-72.08269067499964 42.27687047000046),25,DIA,DIA04,,NMBR,AGE,AGE4564,,,,
2020,2020,MA,Massachusetts,BRFSS,Immunization,Influenza vaccination among adults,,%,Crude Prevalence,50.5,50.5,,,45.1,55.9,Race/Ethnicity,Hispanic,,,,,POINT (-72.08269067499964 42.27687047000046),25,IMM,IMM01,,CRDPREV,RACE,HIS,,,,
2020,2020,MA,Massachusetts,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,9.5,9.5,,,8.2,11,Sex,Female,,,,,POINT (-72.08269067499964 42.27687047000046),25,TOB,TOB04,,CRDPREV,SEX,SEXF,,,,
2020,2020,MI,Michigan,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,12.1,12.1,,,11.2,13.1,Sex,Female,,,,,POINT (-84.71439026999968 44.6613195430005),26,ALC,ALC09,,CRDRATE,SEX,SEXF,,,,
2020,2020,MI,Michigan,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,20.5,20.5,,,18.4,22.7,Age,Age 18-44,,,,,POINT (-84.71439026999968 44.6613195430005),26,DIS,DIS01,,CRDPREV,AGE,AGE1844,,,,
2020,2020,MI,Michigan,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,,%,Crude Prevalence,71.7,71.7,,,69.2,74,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),26,IMM,IMM04,,CRDPREV,OVERALL,OVR,,,,
2020,2020,MI,Michigan,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Crude Prevalence,17.1,17.1,,,15.6,18.8,Sex,Female,,,,,POINT (-84.71439026999968 44.6613195430005),26,TOB,TOB04,,CRDPREV,SEX,SEXF,,,,
2020,2020,MN,Minnesota,BRFSS,Asthma,Current asthma among adults,,%,Crude Prevalence,9.2,9.2,,,8.3,10.1,Age,Age 45-64,,,,,POINT (-94.79420050299967 46.35564873600049),27,AST,AST02,,CRDPREV,AGE,AGE4564,,,,
2020,2020,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,Number,Number,2092,2092,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,CVD,CVD07,,NMBR,RACE,WHT,,,,
2020,2020,MN,Minnesota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,208,208,,,,,Age,Age 0-44,,,,,POINT (-94.79420050299967 46.35564873600049),27,CVD,CVD09,,NMBR,AGE,AGE0_44,,,,
2020,2020,MN,Minnesota,BRFSS,Disability,Adults with any disability,,%,Age-adjusted Prevalence,20.5,20.5,,,19.4,21.6,Sex,Female,,,,,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS01,,AGEADJPREV,SEX,SEXF,,,,
2020,2020,MN,Minnesota,BRFSS,Immunization,Influenza vaccination among adults,,%,Crude Prevalence,50.6,50.6,,,49,52.2,Age,Age 45-64,,,,,POINT (-94.79420050299967 46.35564873600049),27,IMM,IMM01,,CRDPREV,AGE,AGE4564,,,,
2020,2020,MN,Minnesota,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,20.8,20.8,,,20,21.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,MEN,MEN02,,CRDPREV,RACE,WHT,,,,
