YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,29.8,29.8,25.7,34.3,Race/Ethnicity,Hispanic,9,CVD,CVD04,CRDPREV,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,13.9,13.9,8.9,20.7,Race/Ethnicity,"Asian, non-Hispanic",9,CVD,CVD07,CRDRATE,RACE,ASN,2,2,19,Top 10
2019,CT,Connecticut,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,32.35,32.35,31.74,32.96,Overall,Overall,9,CVD,CVD06,AGEADJRATE,OVERALL,OVR,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,27.8,27.8,21.3,35.3,Race/Ethnicity,Hispanic,10,CVD,CVD03,CRDPREV,RACE,HIS,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,31.2,31.2,25.1,37.9,Age,Age 18-44,9,CVD,CVD02,CRDPREV,AGE,AGE1844,2,2,19,Top 10
2019,CT,Connecticut,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,56.02,56.02,52.71,59.34,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD06,CRDRATE,RACE,BLK,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,137.5,137.5,132.7,142.2,Race/Ethnicity,"White, non-Hispanic",9,CVD,CVD08,CRDRATE,RACE,WHT,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,197.3,197.3,190.8,203.7,Sex,Female,9,CVD,CVD09,CRDRATE,SEX,SEXF,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,26.7,26.7,19.5,35.6,Race/Ethnicity,"Asian, non-Hispanic",9,CVD,CVD08,CRDRATE,RACE,ASN,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,15.5,15.5,10.9,21.5,Race/Ethnicity,Hispanic,10,CVD,CVD01,CRDPREV,RACE,HIS,9,15,2,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,495.5,495.5,463.7,527.2,Age,Age >=65,10,CVD,CVD08,CRDRATE,AGE,AGE65P,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,45.8,45.8,36.3,57.1,Race/Ethnicity,"Asian, non-Hispanic",9,CVD,CVD09,CRDRATE,RACE,ASN,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,96.2,96.2,90.1,102.3,Age,Age 45-64,9,CVD,CVD09,CRDRATE,AGE,AGE4564,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,55.6,55.6,49.6,61.5,Race/Ethnicity,Hispanic,9,CVD,CVD09,CRDRATE,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,45.8,45.8,37.8,54.0,Race/Ethnicity,Hispanic,9,CVD,CVD01,AGEADJPREV,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,30.9,30.9,28.3,33.5,Sex,Male,9,CVD,CVD07,CRDRATE,SEX,SEXM,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,32.3,32.3,26.8,38.2,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD04,CRDPREV,RACE,BLK,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,32.5,32.5,27.0,38.5,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD03,CRDPREV,RACE,BLK,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,29.9,29.9,21.8,39.5,Race/Ethnicity,"Multiracial, non-Hispanic",9,CVD,CVD03,AGEADJPREV,RACE,MRC,2,2,19,Top 10
2019,CT,Connecticut,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,23.5,23.5,18.68,28.32,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",9,CVD,CVD06,AGEADJRATE,RACE,API,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,58.8,58.8,55.1,62.4,Overall,Overall,10,CVD,CVD02,AGEADJPREV,OVERALL,OVR,9,15,2,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,71.2,71.2,59.4,82.9,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD08,AGEADJRATE,RACE,BLK,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,60.9,60.9,56.0,65.6,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD02,AGEADJPREV,RACE,BLK,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,29.1,29.1,27.0,31.2,Sex,Female,9,CVD,CVD04,AGEADJPREV,SEX,SEXF,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,57.9,57.9,55.8,59.9,Age,Age >=65,9,CVD,CVD01,CRDPREV,AGE,AGE65P,2,2,19,Top 10
2019,CT,Connecticut,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,40.7,40.7,35.09,46.31,Race/Ethnicity,Hispanic,9,CVD,CVD06,CRDRATE,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,18.21,18.21,14.57,21.86,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",9,CVD,CVD06,CRDRATE,RACE,API,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,15.4,15.4,12.5,18.9,Age,Age 18-44,10,CVD,CVD03,CRDPREV,AGE,AGE1844,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,26.8,26.8,22.6,31.5,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD04,AGEADJPREV,RACE,BLK,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,67.1,67.1,61.7,72.2,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD01,AGEADJPREV,RACE,BLK,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,81.9,81.9,79.0,84.5,Sex,Female,9,CVD,CVD02,CRDPREV,SEX,SEXF,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,19.5,19.5,17.2,22.0,Age,Age 18-44,9,CVD,CVD04,CRDPREV,AGE,AGE1844,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,82.8,82.8,78.1,86.7,Sex,Female,10,CVD,CVD02,CRDPREV,SEX,SEXF,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,33.0,33.0,31.2,34.9,Sex,Male,9,CVD,CVD01,CRDPREV,SEX,SEXM,2,2,19,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,120.8,120.8,107.4,134.3,Age,Age 45-64,10,CVD,CVD09,CRDRATE,AGE,AGE4564,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,62.0,62.0,54.7,68.7,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD01,AGEADJPREV,RACE,BLK,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,38.2,38.2,35.7,40.8,Race/Ethnicity,"White, non-Hispanic",10,CVD,CVD04,CRDPREV,RACE,WHT,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,11.5,11.5,9.4,13.6,Age,Age 45-64,9,CVD,CVD07,CRDRATE,AGE,AGE4564,2,2,19,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,81.9,81.9,77.0,86.8,Overall,Overall,10,CVD,CVD08,AGEADJRATE,OVERALL,OVR,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,27.1,27.1,23.0,31.3,Race/Ethnicity,Hispanic,9,CVD,CVD08,CRDRATE,RACE,HIS,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,55.5,55.5,51.9,59.1,Age,Age >=65,10,CVD,CVD04,CRDPREV,AGE,AGE65P,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,270.1,270.1,263.4,276.7,Race/Ethnicity,"White, non-Hispanic",9,CVD,CVD09,CRDRATE,RACE,WHT,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,64.1,64.1,46.9,78.2,Race/Ethnicity,Hispanic,10,CVD,CVD02,CRDPREV,RACE,HIS,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,30.0,30.0,21.0,40.8,Race/Ethnicity,"Multiracial, non-Hispanic",9,CVD,CVD04,CRDPREV,RACE,MRC,2,2,19,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,77.0,77.0,69.9,84.0,Race/Ethnicity,"White, non-Hispanic",10,CVD,CVD07,CRDRATE,RACE,WHT,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,38.5,38.5,35.9,41.1,Race/Ethnicity,"White, non-Hispanic",10,CVD,CVD03,CRDPREV,RACE,WHT,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,49.8,49.8,47.6,51.9,Age,Age >=65,9,CVD,CVD03,CRDPREV,AGE,AGE65P,2,2,19,Top 10
2019,DE,Delaware,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,31.16,31.16,28.51,33.8,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD06,AGEADJRATE,RACE,BLK,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,88.7,88.7,84.4,93.0,Sex,Female,9,CVD,CVD08,CRDRATE,SEX,SEXF,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,28.7,28.7,21.0,38.0,Race/Ethnicity,"Asian, non-Hispanic",9,CVD,CVD03,CRDPREV,RACE,ASN,2,2,19,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,120.9,120.9,112.9,128.9,Sex,Female,10,CVD,CVD09,AGEADJRATE,SEX,SEXF,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,80.9,80.9,78.1,83.4,Age,Age 45-64,9,CVD,CVD02,CRDPREV,AGE,AGE4564,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,39.1,39.1,36.0,42.3,Sex,Male,10,CVD,CVD01,CRDPREV,SEX,SEXM,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,36.8,36.8,33.6,40.2,Sex,Male,10,CVD,CVD04,CRDPREV,SEX,SEXM,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,22.5,22.5,14.3,33.8,Race/Ethnicity,"Asian, non-Hispanic",9,CVD,CVD07,AGEADJRATE,RACE,ASN,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,35.2,35.2,33.1,37.4,Overall,Overall,10,CVD,CVD04,CRDPREV,OVERALL,OVR,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,43.0,43.0,41.5,44.6,Race/Ethnicity,"White, non-Hispanic",9,CVD,CVD01,AGEADJPREV,RACE,WHT,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,30.9,30.9,29.7,32.1,Overall,Overall,9,CVD,CVD01,CRDPREV,OVERALL,OVR,2,2,19,Top 10
2019,DE,Delaware,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,18.28,18.28,17.33,19.22,Sex,Female,10,CVD,CVD06,AGEADJRATE,SEX,SEXF,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,30.4,30.4,29.0,31.9,Overall,Overall,9,CVD,CVD03,AGEADJPREV,OVERALL,OVR,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,33.7,33.7,26.7,41.4,Race/Ethnicity,Hispanic,10,CVD,CVD03,AGEADJPREV,RACE,HIS,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,22.4,22.4,19.1,26.0,Race/Ethnicity,Hispanic,9,CVD,CVD01,CRDPREV,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,75.2,75.2,72.5,77.9,Race/Ethnicity,"White, non-Hispanic",9,CVD,CVD08,AGEADJRATE,RACE,WHT,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,31.8,31.8,29.8,33.9,Sex,Male,9,CVD,CVD03,AGEADJPREV,SEX,SEXM,2,2,19,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,84.1,84.1,76.1,92.1,Sex,Female,10,CVD,CVD08,CRDRATE,SEX,SEXF,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,36.9,36.9,30.2,43.6,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD07,AGEADJRATE,RACE,BLK,2,2,19,Top 10
2019,CT,Connecticut,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,61.49,61.49,57.81,65.17,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD06,AGEADJRATE,RACE,BLK,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,63.4,63.4,56.8,69.5,Sex,Female,10,CVD,CVD02,AGEADJPREV,SEX,SEXF,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,26.7,26.7,24.8,28.5,Sex,Female,9,CVD,CVD07,AGEADJRATE,SEX,SEXF,2,2,19,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,45.1,45.1,41.4,48.8,Overall,Overall,10,CVD,CVD07,AGEADJRATE,OVERALL,OVR,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,31.1,31.1,23.3,40.2,Race/Ethnicity,"Asian, non-Hispanic",9,CVD,CVD04,AGEADJPREV,RACE,ASN,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,61.2,61.2,57.6,64.6,Age,Age >=65,10,CVD,CVD01,CRDPREV,AGE,AGE65P,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,32.8,32.8,27.0,38.7,Race/Ethnicity,"Black, non-Hispanic",9,CVD,CVD07,CRDRATE,RACE,BLK,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,31.3,31.3,27.0,35.8,Race/Ethnicity,Hispanic,9,CVD,CVD04,AGEADJPREV,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,215.7,215.7,208.8,222.6,Sex,Male,9,CVD,CVD09,CRDRATE,SEX,SEXM,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,51.9,51.9,48.4,55.5,Sex,Male,9,CVD,CVD02,AGEADJPREV,SEX,SEXM,2,2,19,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,57.6,57.6,50.7,64.4,Sex,Male,10,CVD,CVD07,CRDRATE,SEX,SEXM,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,31.5,31.5,27.2,36.1,Race/Ethnicity,Hispanic,9,CVD,CVD03,AGEADJPREV,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,49.1,49.1,46.2,51.9,Race/Ethnicity,"White, non-Hispanic",9,CVD,CVD07,CRDRATE,RACE,WHT,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,51.8,51.8,49.2,54.3,Overall,Overall,10,CVD,CVD01,AGEADJPREV,OVERALL,OVR,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,28.3,28.3,25.3,31.5,Sex,Female,10,CVD,CVD03,AGEADJPREV,SEX,SEXF,9,15,2,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,56.6,56.6,51.9,61.3,Sex,Female,9,CVD,CVD02,AGEADJPREV,SEX,SEXF,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,31.6,31.6,29.5,33.7,Sex,Male,9,CVD,CVD04,AGEADJPREV,SEX,SEXM,2,2,19,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,48.6,48.6,40.8,56.4,Race/Ethnicity,Hispanic,9,CVD,CVD08,AGEADJRATE,RACE,HIS,2,2,19,Top 10
2019,CT,Connecticut,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,53.7,53.7,51.0,56.5,Overall,Overall,9,CVD,CVD02,AGEADJPREV,OVERALL,OVR,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,77.2,77.2,73.1,80.8,Race/Ethnicity,"White, non-Hispanic",10,CVD,CVD02,CRDPREV,RACE,WHT,9,15,2,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,896.7,896.7,854.0,939.4,Age,Age >=65,10,CVD,CVD09,CRDRATE,AGE,AGE65P,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,42.1,42.1,36.4,47.9,Race/Ethnicity,"Black, non-Hispanic",10,CVD,CVD01,CRDPREV,RACE,BLK,9,15,2,Top 10
2019,CT,Connecticut,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,73.2,73.2,70.8,75.6,Overall,Overall,9,CVD,CVD08,AGEADJRATE,OVERALL,OVR,2,2,19,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,57.0,57.0,53.1,60.8,Sex,Male,10,CVD,CVD01,AGEADJPREV,SEX,SEXM,9,15,2,Top 10
2019,DE,Delaware,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,37.2,37.2,34.0,40.6,Sex,Male,10,CVD,CVD03,CRDPREV,SEX,SEXM,9,15,2,Top 10
2019,DE,Delaware,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,240.7,240.7,226.6,254.7,Sex,Male,10,CVD,CVD09,CRDRATE,SEX,SEXM,9,15,2,Top 10
