YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2022,Higher Ed Quality 2022,School Safety Rank 2022,Ranking Level
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,26.0,26.0,20.9,31.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CHC,CHC04,AGEADJPREV,RACE,AIAN,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,24.3,24.3,16.8,33.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CHC,CHC03,AGEADJPREV,RACE,AIAN,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,23.3,23.3,20.4,26.5,Age,Age >=65,2,CHC,CHC04,CRDPREV,AGE,AGE65P,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,22.7,22.7,19.3,26.5,Age,Age 18-44,5,CHC,CHC04,CRDPREV,AGE,AGE1844,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,22.7,22.7,15.2,32.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,CHC,CHC04,AGEADJPREV,RACE,AIAN,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,22.2,22.2,18.1,26.9,Overall,Overall,4,CHC,CHC03,AGEADJPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,20.8,20.8,17.7,24.4,Overall,Overall,2,CHC,CHC03,CRDPREV,OVERALL,OVR,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Crude Prevalence,13.1,13.1,10.6,16.0,Age,Age 45-64,4,CHC,CHC01,CRDPREV,AGE,AGE4564,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,31.5,31.5,24.6,39.3,Sex,Female,5,CHC,CHC03,AGEADJPREV,SEX,SEXF,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,35.1,35.1,22.1,50.8,Race/Ethnicity,"Black, non-Hispanic",5,CHC,CHC03,CRDPREV,RACE,BLK,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Age-adjusted Prevalence,15.9,15.9,13.1,19.1,Race/Ethnicity,"White, non-Hispanic",4,CHC,CHC01,AGEADJPREV,RACE,WHT,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,20.0,20.0,15.9,24.8,Race/Ethnicity,"White, non-Hispanic",2,CHC,CHC03,AGEADJPREV,RACE,WHT,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,27.4,27.4,22.5,32.8,Overall,Overall,5,CHC,CHC03,AGEADJPREV,OVERALL,OVR,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,22.7,22.7,19.8,25.8,Race/Ethnicity,"White, non-Hispanic",4,CHC,CHC04,AGEADJPREV,RACE,WHT,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,19.5,19.5,14.0,26.6,Sex,Male,4,CHC,CHC03,CRDPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Age-adjusted Prevalence,13.9,13.9,11.3,17.0,Sex,Male,4,CHC,CHC01,AGEADJPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,14.1,14.1,7.9,24.1,Race/Ethnicity,"Asian, non-Hispanic",2,CHC,CHC04,CRDPREV,RACE,ASN,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,%,Age-adjusted Prevalence,41.2,41.2,33.3,49.5,Overall,Overall,4,CHC,CHC02,AGEADJPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,25.1,25.1,23.2,27.2,Race/Ethnicity,"White, non-Hispanic",5,CHC,CHC04,CRDPREV,RACE,WHT,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,26.3,26.3,22.0,31.1,Race/Ethnicity,"White, non-Hispanic",5,CHC,CHC03,CRDPREV,RACE,WHT,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,29.0,29.0,23.3,35.4,Sex,Female,4,CHC,CHC03,CRDPREV,SEX,SEXF,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,21.9,21.9,19.2,24.9,Sex,Male,5,CHC,CHC04,AGEADJPREV,SEX,SEXM,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,24.1,24.1,20.7,27.8,Age,Age 45-64,4,CHC,CHC04,CRDPREV,AGE,AGE4564,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,23.1,23.1,17.7,29.6,Sex,Male,5,CHC,CHC03,CRDPREV,SEX,SEXM,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,25.3,25.3,20.8,30.3,Age,Age >=65,5,CHC,CHC03,CRDPREV,AGE,AGE65P,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,19.4,19.4,16.7,22.3,Age,Age 18-44,2,CHC,CHC04,CRDPREV,AGE,AGE1844,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,29.6,29.6,23.1,37.1,Race/Ethnicity,"Black, non-Hispanic",5,CHC,CHC04,CRDPREV,RACE,BLK,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,%,Age-adjusted Prevalence,32.0,32.0,21.7,44.4,Sex,Male,4,CHC,CHC02,AGEADJPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,%,Crude Prevalence,37.7,37.7,31.5,44.4,Overall,Overall,4,CHC,CHC02,CRDPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,20.8,20.8,17.0,25.2,Race/Ethnicity,"White, non-Hispanic",2,CHC,CHC03,CRDPREV,RACE,WHT,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,54.9,54.9,36.0,72.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,CHC,CHC04,CRDPREV,RACE,AIAN,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,26.6,26.6,21.0,33.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",2,CHC,CHC04,CRDPREV,RACE,AIAN,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,17.8,17.8,11.0,27.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,CHC,CHC04,CRDPREV,RACE,AIAN,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,20.4,20.4,12.4,31.6,Race/Ethnicity,Hispanic,4,CHC,CHC03,CRDPREV,RACE,HIS,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,19.5,19.5,17.3,22.0,Sex,Male,2,CHC,CHC04,AGEADJPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,19.6,19.6,14.9,25.4,Sex,Male,2,CHC,CHC03,AGEADJPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,24.7,24.7,18.1,32.8,Race/Ethnicity,"Multiracial, non-Hispanic",2,CHC,CHC04,CRDPREV,RACE,MRC,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,17.7,17.7,15.2,20.6,Sex,Male,4,CHC,CHC04,AGEADJPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,25.1,25.1,20.9,29.8,Overall,Overall,4,CHC,CHC03,CRDPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,19.8,19.8,15.2,25.3,Sex,Male,2,CHC,CHC03,CRDPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,26.4,26.4,17.2,38.2,Race/Ethnicity,"Multiracial, non-Hispanic",4,CHC,CHC04,AGEADJPREV,RACE,MRC,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,23.8,23.8,18.8,29.5,Age,Age 45-64,2,CHC,CHC03,CRDPREV,AGE,AGE4564,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Crude Prevalence,17.3,17.3,14.8,20.2,Age,Age >=65,4,CHC,CHC01,CRDPREV,AGE,AGE65P,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,18.5,18.5,11.0,29.3,Race/Ethnicity,"Asian, non-Hispanic",2,CHC,CHC04,AGEADJPREV,RACE,ASN,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,17.9,17.9,14.7,21.6,Age,Age 18-44,4,CHC,CHC04,CRDPREV,AGE,AGE1844,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Age-adjusted Prevalence,15.5,15.5,12.5,18.9,Sex,Female,4,CHC,CHC01,AGEADJPREV,SEX,SEXF,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,27.7,27.7,23.5,32.2,Overall,Overall,5,CHC,CHC03,CRDPREV,OVERALL,OVR,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,%,Crude Prevalence,44.1,44.1,35.2,53.3,Sex,Female,4,CHC,CHC02,CRDPREV,SEX,SEXF,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,24.6,24.6,22.3,27.1,Race/Ethnicity,"White, non-Hispanic",5,CHC,CHC04,AGEADJPREV,RACE,WHT,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,23.8,23.8,21.6,26.0,Age,Age >=65,5,CHC,CHC04,CRDPREV,AGE,AGE65P,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,26.3,26.3,20.7,32.8,Race/Ethnicity,"White, non-Hispanic",5,CHC,CHC03,AGEADJPREV,RACE,WHT,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,22.3,22.3,20.5,24.1,Overall,Overall,2,CHC,CHC04,CRDPREV,OVERALL,OVR,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Crude Prevalence,14.5,14.5,12.0,17.6,Sex,Male,4,CHC,CHC01,CRDPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,25.9,25.9,23.1,29.0,Age,Age 45-64,2,CHC,CHC04,CRDPREV,AGE,AGE4564,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,21.2,21.2,19.1,23.4,Race/Ethnicity,"White, non-Hispanic",2,CHC,CHC04,AGEADJPREV,RACE,WHT,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,21.5,21.5,19.5,23.6,Overall,Overall,4,CHC,CHC04,CRDPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,23.9,23.9,21.4,26.6,Race/Ethnicity,"White, non-Hispanic",4,CHC,CHC04,CRDPREV,RACE,WHT,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,25.4,25.4,19.9,31.8,Sex,Female,4,CHC,CHC03,AGEADJPREV,SEX,SEXF,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Mental Health,Depression among adults,%,Crude Prevalence,39.3,39.3,28.4,51.3,Race/Ethnicity,"Multiracial, non-Hispanic",5,MEN,MEN02,CRDPREV,RACE,MRC,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,18.0,18.0,13.1,24.2,Age,Age 18-44,2,CHC,CHC03,CRDPREV,AGE,AGE1844,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,37.7,37.7,31.2,44.6,Race/Ethnicity,"Multiracial, non-Hispanic",2,NPAW,NPW14,AGEADJPREV,RACE,MRC,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,%,Crude Prevalence,29.9,29.9,22.0,39.2,Sex,Male,4,CHC,CHC02,CRDPREV,SEX,SEXM,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,33.5,33.5,22.7,46.3,Race/Ethnicity,"Multiracial, non-Hispanic",5,CHC,CHC04,AGEADJPREV,RACE,MRC,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,19.5,19.5,17.3,22.0,Sex,Male,2,CHC,CHC04,CRDPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,47.3,47.3,34.0,61.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",5,CHC,CHC04,AGEADJPREV,RACE,AIAN,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Discussed symptoms of subjective cognitive decline with a health care professional among adults aged 45 years and older with subjective cognitive decline,%,Crude Prevalence,41.4,41.4,33.9,49.3,Race/Ethnicity,"White, non-Hispanic",4,CHC,CHC02,CRDPREV,RACE,WHT,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,27.9,27.9,24.8,31.1,Sex,Female,5,CHC,CHC04,AGEADJPREV,SEX,SEXF,42,39,51,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,35.1,35.1,23.0,49.6,Race/Ethnicity,"Black, non-Hispanic",5,CHC,CHC03,AGEADJPREV,RACE,BLK,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Crude Prevalence,15.4,15.4,12.9,18.3,Sex,Female,4,CHC,CHC01,CRDPREV,SEX,SEXF,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Age-adjusted Prevalence,29.2,29.2,18.9,42.2,Race/Ethnicity,"Black, non-Hispanic",2,CHC,CHC04,AGEADJPREV,RACE,BLK,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,32.5,32.5,20.2,47.7,Race/Ethnicity,"Multiracial, non-Hispanic",5,CHC,CHC04,CRDPREV,RACE,MRC,42,39,51,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,34.1,34.1,21.3,49.9,Race/Ethnicity,"Black, non-Hispanic",4,CHC,CHC04,CRDPREV,RACE,BLK,49,50,31,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,23.5,23.5,17.9,30.2,Race/Ethnicity,"White, non-Hispanic",4,CHC,CHC03,AGEADJPREV,RACE,WHT,49,50,31,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,%,Crude Prevalence,19.4,19.4,12.5,29.0,Race/Ethnicity,Hispanic,2,CHC,CHC04,CRDPREV,RACE,HIS,48,50,34,Bottom 10
2022,AZ,Arizona,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,%,Age-adjusted Prevalence,14.6,14.6,12.6,16.8,Overall,Overall,4,CHC,CHC01,AGEADJPREV,OVERALL,OVR,49,50,31,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,21.7,21.7,16.0,28.9,Sex,Male,5,CHC,CHC03,AGEADJPREV,SEX,SEXM,42,39,51,Bottom 10
2022,AK,Alaska,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Crude Prevalence,58.1,58.1,55.6,60.5,Sex,Male,2,ORH,ORH06,CRDPREV,SEX,SEXM,48,50,34,Bottom 10
2022,AK,Alaska,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Age-adjusted Prevalence,20.9,20.9,16.8,25.6,Sex,Female,2,CHC,CHC03,AGEADJPREV,SEX,SEXF,48,50,34,Bottom 10
2022,AR,Arkansas,BRFSS,Cognitive Health and Caregiving,Provided care for someone with dementia or other cognitive impairment in the past month among adults,%,Crude Prevalence,31.0,31.0,25.1,37.7,Age,Age 45-64,5,CHC,CHC03,CRDPREV,AGE,AGE4564,42,39,51,Bottom 10
